0,1,2,3,4,5,6,7,8,9,10,11,12,13
18,4,167546,1,7,4,8,3,4,0,3,0,21,39
40,4,198519,9,13,4,10,1,4,0,1,0,44,39
27,4,37555,11,9,4,8,1,4,0,1,0,38,39
20,4,357209,11,9,4,3,3,4,0,1,0,38,39
18,4,242239,1,7,4,12,3,4,0,2,1,20,39
22,4,184031,11,9,4,1,3,4,0,1,0,41,39
31,4,322266,11,9,4,6,1,4,0,1,0,39,39
29,4,448978,11,9,4,9,1,4,0,1,0,35,39
34,4,345735,11,9,4,1,1,4,0,1,0,49,39
22,4,132168,8,11,4,8,1,4,0,2,0,18,39
24,4,118008,9,13,4,10,1,4,0,1,0,15,39
22,4,199232,11,9,4,1,1,4,0,1,0,41,39
18,4,197225,0,6,4,12,3,4,0,5,1,13,39
18,4,123537,11,9,4,5,3,4,0,3,0,21,39
24,4,331931,9,13,4,10,1,4,0,1,0,41,39
28,4,209109,11,9,4,7,1,4,0,1,0,38,39
31,4,334341,11,9,4,6,1,4,0,1,0,40,39
26,4,178002,11,9,4,1,3,4,0,1,0,40,39
18,4,109941,1,7,4,9,3,4,0,3,0,25,39
18,4,128942,0,6,4,8,3,4,0,5,0,25,39
32,4,155966,11,9,4,8,2,4,0,1,0,37,39
26,4,170920,11,9,4,1,1,4,0,0,0,40,39
25,4,202771,11,9,4,7,1,4,0,1,0,38,39
19,4,192730,11,9,4,1,3,4,0,1,0,16,39
22,4,193828,11,9,4,1,3,4,0,1,0,40,39
25,4,119204,11,9,4,8,1,4,0,1,0,39,39
59,4,189258,11,9,4,4,1,4,0,1,0,39,39
28,4,42812,8,13,4,9,1,4,0,1,0,33,39
34,4,257180,11,9,4,5,1,4,0,1,0,40,39
18,4,174679,1,7,4,12,3,4,0,3,1,14,39
22,4,189332,9,13,4,12,1,4,0,1,0,39,39
18,4,162042,1,7,4,8,3,4,0,2,0,13,39
27,4,262923,11,9,4,1,3,4,0,1,0,40,39
21,4,180746,11,9,4,1,3,4,0,1,0,42,39
21,4,227530,11,9,4,8,3,4,0,2,0,33,39
21,4,141793,11,9,4,1,4,4,0,2,0,43,39
24,4,76808,11,9,4,1,1,4,0,0,0,39,39
56,4,119702,11,9,4,1,1,4,0,1,0,44,39
22,4,200657,11,9,4,1,3,4,0,1,0,38,39
22,4,185780,8,11,4,1,1,4,0,1,0,42,39
19,4,210875,11,9,4,4,3,4,0,2,0,38,39
21,4,234503,11,9,4,12,1,4,0,1,0,38,39
33,4,182053,11,9,5,8,1,4,0,1,0,30,39
26,4,191032,9,13,4,10,3,4,0,2,0,21,39
24,4,166662,8,12,4,5,3,4,0,1,0,33,39
29,4,388088,11,9,4,1,3,4,0,1,0,41,39
30,4,239516,11,9,4,4,1,4,0,1,0,40,39
21,4,67046,11,9,4,8,1,4,0,1,0,32,39
27,4,161486,11,9,4,8,3,4,0,1,0,37,39
20,4,253464,11,9,4,8,1,4,0,2,0,41,39
20,4,130885,9,10,4,8,3,4,0,3,0,39,39
18,4,38108,2,8,4,8,3,4,0,3,0,22,39
21,4,173023,8,12,4,8,1,4,0,2,0,36,39
22,4,209060,11,9,4,8,3,4,0,1,0,19,39
30,4,324072,11,9,4,5,1,4,0,1,0,40,39
23,4,548224,5,5,4,8,3,4,0,3,0,40,25
18,4,215901,1,7,4,5,3,4,0,2,0,18,39
29,4,316159,11,9,4,5,3,4,0,1,0,40,39
21,4,276805,11,9,4,8,1,4,0,1,0,45,39
29,4,49130,8,11,4,9,1,4,0,1,0,39,39
36,4,349989,11,9,4,5,1,4,0,1,0,41,39
18,4,203246,0,6,4,8,3,4,0,6,0,34,39
30,4,278609,11,9,4,1,1,4,0,1,0,45,39
22,4,208839,11,9,4,1,3,4,0,1,0,41,39
29,4,226828,11,9,4,5,1,4,0,1,0,45,39
24,4,185465,11,9,4,4,3,4,0,1,0,40,39
24,4,184990,11,9,4,1,1,4,0,0,0,37,39
19,4,175421,6,5,4,12,3,4,0,5,0,38,39
21,4,350361,11,9,4,1,1,4,0,1,0,41,39
23,4,49416,11,9,4,8,3,4,0,2,0,36,39
61,4,137477,11,9,4,7,1,4,0,1,0,40,39
19,4,378228,11,9,4,1,3,4,0,1,0,16,39
19,4,238150,11,9,4,12,3,4,0,2,0,21,39
29,4,202971,9,13,4,3,1,4,0,1,0,40,39
19,4,181545,6,5,4,12,3,4,0,4,0,36,39
27,6,133278,2,8,4,8,1,4,0,0,0,31,39
29,4,207608,11,9,4,5,1,4,0,1,0,40,39
18,4,219569,5,5,4,1,3,4,0,3,0,30,39
22,4,286953,11,9,4,1,3,4,0,1,0,41,39
21,4,201827,11,9,4,7,3,4,0,2,0,38,39
33,4,264346,11,9,4,7,1,4,0,1,0,39,39
19,4,231824,11,9,4,7,3,4,0,2,0,41,39
29,4,232959,11,9,4,4,1,4,0,1,0,40,39
19,4,78789,11,9,4,8,3,4,0,3,0,24,39
32,4,46181,9,13,4,7,1,4,0,1,0,39,39
26,4,212434,11,9,4,8,1,4,0,1,0,36,39
28,4,260668,7,11,4,12,1,4,0,2,0,47,39
22,4,381158,11,9,4,2,3,4,0,1,0,42,39
25,4,208688,7,12,4,13,1,4,0,1,0,40,39
19,4,137373,11,9,4,8,3,4,0,3,0,40,39
24,4,244488,4,4,4,6,2,4,0,1,0,42,25
24,4,103389,7,12,4,8,1,4,0,1,0,16,39
33,4,157344,9,13,4,11,1,4,0,1,0,42,39
37,4,214446,10,10,5,9,1,4,0,1,0,48,39
20,4,310706,11,9,4,1,1,4,0,1,0,40,39
31,4,357844,11,9,4,1,1,4,0,1,0,40,39
23,4,209465,11,9,4,8,3,4,0,1,0,35,39
18,4,139029,0,7,4,8,3,4,0,3,0,14,39
33,4,241483,11,9,4,1,1,4,0,0,0,39,39
23,4,204497,6,5,4,11,1,4,0,2,0,45,39
21,4,109038,11,9,4,8,3,4,0,2,0,15,39
29,4,175234,9,13,4,10,1,4,0,1,0,40,39
27,4,287694,11,9,4,1,1,4,0,0,0,41,39
19,4,145975,8,6,4,5,3,4,0,4,0,28,39
22,4,38872,11,9,4,12,3,4,0,2,0,34,39
23,4,210879,9,13,4,12,1,4,0,1,0,40,39
19,4,235095,11,9,4,8,3,4,0,2,0,21,39
49,4,130099,11,9,4,12,1,4,0,1,0,42,39
21,4,158532,11,9,4,7,3,4,0,2,0,39,39
20,4,301911,11,9,4,1,3,4,0,1,0,41,39
25,4,362591,11,9,4,5,3,4,0,1,0,41,39
19,4,274844,11,9,4,8,3,4,0,2,0,20,39
37,4,167859,8,11,4,9,1,4,0,1,0,41,39
45,4,448336,11,9,4,1,1,4,0,1,0,38,39
41,4,380579,11,9,4,12,1,4,0,1,0,33,39
38,4,185127,9,13,4,4,1,4,0,1,0,42,39
40,4,171208,11,9,4,8,1,4,0,1,0,50,39
20,4,246667,11,9,4,4,3,4,0,2,0,36,39
19,4,109929,11,9,4,9,1,4,0,3,0,29,39
29,4,158500,11,9,4,8,2,4,0,1,0,38,39
28,4,341916,11,9,4,1,1,4,0,1,0,41,39
34,4,133224,8,6,5,2,1,4,0,1,0,42,39
22,4,213190,11,9,4,8,3,4,0,2,0,36,39
41,4,163674,11,9,4,12,2,4,0,1,0,40,39
18,4,244013,1,7,4,8,3,4,0,3,0,25,39
19,4,194955,4,10,4,12,3,4,0,2,1,11,39
38,4,212722,11,9,4,6,3,4,0,1,0,40,39
42,4,193346,11,9,4,12,1,4,0,1,0,41,39
19,4,242373,11,9,4,8,3,4,0,2,0,23,39
30,4,326949,11,9,4,1,1,4,0,1,0,40,39
31,4,35972,11,9,4,8,1,4,0,1,0,19,39
18,4,65317,2,7,4,12,3,4,0,4,1,16,39
21,4,255961,11,9,4,10,3,4,0,2,0,33,39
20,4,327969,11,9,4,2,3,4,0,1,0,35,39
21,4,171375,9,13,4,3,3,4,0,1,0,24,39
23,4,244329,11,9,4,1,3,4,0,1,0,41,39
18,4,125232,2,8,4,9,3,4,0,2,1,6,39
20,4,238964,1,7,4,6,1,4,0,1,0,26,39
22,4,186447,9,13,4,12,1,4,0,1,0,19,39
21,4,192661,11,9,4,8,3,4,0,2,0,39,39
20,4,323086,11,9,4,1,3,4,0,1,0,42,39
18,4,223479,1,7,4,12,3,4,0,2,1,10,39
35,4,118700,11,9,5,5,1,4,0,1,0,37,39
29,4,355370,11,9,4,2,3,4,0,1,0,41,39
33,4,150268,11,9,4,8,2,4,0,1,0,38,39
19,4,190576,11,9,4,8,3,4,0,3,0,35,39
20,4,170361,11,9,4,12,1,4,0,2,0,36,39
25,4,191863,11,9,4,1,1,4,0,0,0,35,39
19,4,284258,11,9,4,11,3,4,0,2,0,22,39
21,4,146087,11,9,4,9,1,4,0,1,0,41,39
27,4,221452,11,9,4,8,1,4,0,1,0,33,39
18,4,179383,1,7,4,12,3,4,0,3,1,14,39
28,4,400029,11,9,4,1,3,4,0,1,0,41,39
25,4,325066,11,9,4,7,1,4,0,1,0,44,39
32,4,142110,11,9,5,7,1,4,0,1,0,27,39
36,4,191524,11,9,4,8,1,4,0,1,0,38,39
34,4,274702,11,9,4,9,1,4,0,1,0,51,39
33,4,147716,11,9,4,8,3,4,0,1,0,38,39
28,4,172825,11,9,4,5,1,4,0,1,0,49,39
22,4,168917,11,9,4,8,3,4,0,1,0,16,39
24,4,194129,9,13,4,10,2,4,0,1,0,40,39
43,7,168739,8,13,4,1,3,4,0,1,0,41,39
33,4,234681,11,9,4,1,1,4,0,0,0,40,39
20,4,155943,11,9,4,1,3,4,0,1,0,42,39
20,4,104177,11,9,4,8,1,4,0,1,0,28,39
45,4,107118,11,9,5,1,1,4,0,1,0,31,39
19,4,188252,11,9,4,8,3,4,0,2,0,16,39
22,4,208600,11,9,4,12,2,4,0,1,0,39,39
32,4,213298,9,13,4,10,1,4,0,1,0,41,39
48,4,238062,11,9,4,12,1,4,0,1,0,40,39
34,4,153389,9,13,4,6,1,4,0,1,0,40,39
20,4,192879,11,9,4,4,1,4,0,1,0,39,39
26,4,232534,11,9,4,1,1,4,0,0,0,41,39
20,4,208807,3,10,4,10,1,4,0,1,0,29,39
26,4,165227,11,9,4,8,3,4,0,1,0,38,39
20,4,173152,11,9,4,8,1,4,0,2,0,44,39
23,4,191309,11,9,4,8,1,4,0,1,0,36,39
50,4,244507,11,9,4,1,1,4,0,1,0,39,39
19,4,209902,2,9,4,12,1,4,0,1,0,30,39
40,4,239932,11,9,4,8,1,4,0,1,0,28,39
26,4,238732,11,9,4,7,2,4,0,1,0,38,39
25,4,100977,11,9,4,6,1,4,0,1,0,34,39
21,4,190987,11,9,4,7,3,4,0,2,0,37,39
29,4,155478,11,9,4,1,1,4,0,1,0,35,39
23,4,187148,9,13,4,12,3,4,0,2,0,39,39
28,4,248841,9,13,4,4,3,4,0,2,0,39,39
19,4,120456,11,9,4,12,3,4,0,2,0,17,39
22,4,191662,11,9,4,1,1,4,0,1,0,41,39
19,4,43161,1,7,4,8,3,4,0,3,0,17,39
25,4,396611,11,9,4,8,1,4,0,1,0,39,39
18,4,158535,1,7,4,8,3,4,0,2,0,11,39
27,4,229095,11,9,4,1,1,4,0,0,0,39,39
21,4,227994,11,9,4,1,1,4,0,1,0,41,39
31,4,294661,11,9,4,1,1,4,0,1,0,40,39
42,5,119656,11,9,4,6,1,4,0,1,0,53,39
30,4,185981,9,13,4,12,1,4,0,1,0,40,39
20,4,291426,11,9,4,1,1,4,0,1,0,33,39
27,4,267559,11,9,4,5,3,4,0,1,0,41,37
22,4,240467,7,12,4,12,3,4,0,2,0,19,39
20,4,111454,8,11,4,9,3,4,0,3,0,37,39
28,4,157376,11,9,4,8,1,4,0,1,0,38,39
30,4,223814,11,9,4,1,1,4,0,0,0,41,39
18,4,148646,2,8,4,12,3,4,0,2,0,36,39
19,4,210407,11,9,4,8,3,4,0,3,0,32,39
20,4,141823,11,9,4,11,1,4,0,2,0,30,39
42,4,134224,11,9,5,1,1,4,0,1,0,38,39
26,4,196504,9,13,4,10,3,4,0,2,0,29,39
25,4,280772,11,9,4,8,1,4,0,1,0,36,39
19,4,230825,11,9,4,12,3,4,0,2,0,21,39
20,4,277731,11,9,4,6,1,4,0,1,0,42,39
41,4,142013,11,9,4,8,1,4,0,1,0,44,39
24,4,223935,11,9,4,8,3,4,0,1,0,34,39
26,4,164446,11,9,4,8,3,4,0,1,0,37,39
43,4,187525,11,9,5,4,1,4,0,1,0,45,39
27,4,211059,9,13,4,10,1,4,0,1,0,38,39
30,4,107061,6,5,4,4,1,4,0,1,0,40,39
21,4,200053,11,9,4,12,1,4,0,2,0,36,39
32,4,78068,11,9,4,8,1,4,0,1,0,39,39
28,4,251283,11,9,4,8,3,4,0,1,0,31,39
27,4,233139,11,9,4,2,1,4,0,1,0,48,39
35,4,139414,11,9,4,5,1,4,0,1,0,40,39
24,4,252845,9,13,4,10,1,4,0,1,0,41,39
27,4,243839,11,9,4,8,1,4,0,1,0,32,39
22,4,181643,11,9,4,7,3,4,0,2,0,38,39
26,4,274307,11,9,4,1,1,4,0,1,0,45,39
24,4,204777,11,9,4,8,3,4,0,2,0,37,39
30,4,138526,11,9,4,6,1,4,0,1,0,39,39
24,4,165458,11,9,4,7,3,4,0,1,0,38,39
25,4,307983,9,13,4,10,1,4,0,1,0,41,39
25,4,38762,11,9,4,7,1,4,0,1,0,39,39
38,4,167951,11,9,4,8,1,4,0,1,0,39,39
26,5,176169,9,13,4,11,3,4,0,2,0,40,39
29,4,42622,11,9,4,8,1,4,0,1,0,37,39
21,4,194158,11,9,4,8,1,4,0,1,0,48,39
44,4,321551,11,9,4,5,1,4,0,1,0,38,39
19,4,187180,11,9,4,12,3,4,0,3,0,41,39
34,4,37584,11,9,4,7,1,4,0,1,0,40,39
22,4,260731,11,9,4,7,3,4,0,2,0,38,39
19,4,155058,11,9,4,8,3,4,0,3,0,40,39
19,4,210901,11,9,4,8,3,4,0,2,0,23,39
19,4,197203,11,9,4,12,3,4,0,2,0,22,39
22,6,109331,1,6,4,8,1,4,0,1,0,23,39
19,4,175649,3,9,4,9,3,4,0,2,0,10,39
33,4,217070,11,9,4,3,1,4,0,1,0,48,39
30,4,375375,11,9,4,1,3,4,0,1,0,41,39
20,4,345814,11,9,4,1,1,4,0,1,0,40,39
18,4,177781,1,7,4,8,3,4,0,2,0,18,39
31,4,124158,2,8,4,7,1,4,0,1,0,41,39
31,4,171769,11,9,4,9,3,4,0,1,0,41,39
18,4,178646,1,7,4,12,3,4,0,3,1,22,39
18,4,135314,0,6,4,12,3,4,0,3,1,17,39
19,4,195782,11,9,4,12,3,4,0,2,0,29,39
21,4,159853,11,9,4,7,3,4,0,1,0,18,39
19,4,167802,11,9,4,6,3,4,0,3,0,40,39
34,4,238100,11,9,4,9,1,4,0,1,0,56,39
22,4,163799,11,9,4,8,3,4,0,2,0,37,39
30,4,184892,11,9,4,9,1,4,0,1,0,55,39
36,4,183430,11,9,4,8,1,4,0,1,0,38,39
26,4,104345,11,9,4,4,1,4,0,1,0,36,39
25,4,189065,9,13,4,7,3,4,0,2,0,37,39
26,4,185981,9,13,4,10,3,4,0,2,0,38,39
31,4,123771,1,7,4,7,1,4,0,1,0,41,39
29,4,199430,9,13,4,4,1,4,0,1,0,41,39
22,4,177445,11,9,4,8,3,4,0,2,0,38,39
20,4,297478,11,9,4,8,3,4,0,2,0,19,39
27,4,333948,7,11,4,2,3,4,0,2,0,41,39
19,4,378713,11,9,4,1,3,4,0,1,0,16,39
35,4,237135,11,9,4,2,1,4,0,1,0,40,39
21,4,335482,11,9,4,6,3,4,0,2,0,33,39
23,4,216965,1,7,4,1,1,4,0,0,0,26,39
22,4,383563,11,9,4,4,3,4,0,1,0,41,39
18,4,158596,1,7,4,8,3,4,0,2,0,14,39
33,4,197946,11,9,4,8,3,4,0,1,0,29,39
23,4,116322,7,12,4,12,1,4,0,2,0,33,39
19,4,216847,11,9,4,7,3,4,0,2,0,23,39
32,4,201098,11,9,4,1,3,4,0,1,0,40,39
30,4,37948,11,9,4,7,1,4,0,1,0,39,39
20,4,110313,9,10,4,9,3,4,0,2,0,33,39
40,4,208986,7,12,4,1,3,4,0,1,0,44,39
23,4,207957,11,9,4,8,3,4,0,1,0,36,39
38,4,175957,11,9,4,7,1,4,0,1,0,38,39
35,4,139875,11,9,4,1,1,4,0,0,0,41,39
19,4,291552,11,9,4,8,1,4,0,2,0,43,39
20,4,225947,11,9,4,8,3,4,0,2,0,19,39
24,4,193853,9,13,4,12,3,4,0,2,0,36,39
19,4,322257,11,9,4,6,3,4,0,2,0,42,39
23,4,214051,11,9,4,8,1,4,0,1,0,44,39
20,4,412418,11,9,4,1,3,4,0,1,0,41,39
22,4,209219,11,9,4,8,1,4,0,1,0,37,39
40,7,161161,8,13,4,1,1,4,0,0,0,39,39
20,4,366526,11,9,4,1,1,4,0,1,0,40,39
26,4,183078,2,8,4,8,2,4,0,1,0,33,39
28,4,330009,9,13,4,10,1,4,0,1,0,44,39
27,4,221451,5,5,4,7,1,4,0,1,0,39,32
26,4,165086,11,9,4,8,3,4,0,1,0,37,39
20,4,330377,11,9,4,1,1,4,0,1,0,41,39
23,4,195752,9,13,4,12,1,4,0,1,0,40,39
36,4,133802,11,9,4,12,3,4,0,2,0,38,39
29,4,291515,11,9,4,1,3,4,0,1,0,40,39
48,4,145156,11,9,5,5,1,4,0,1,0,48,39
27,4,146471,11,9,4,8,1,4,0,1,0,37,39
21,4,106237,11,9,4,7,1,4,0,1,0,29,39
22,4,189035,8,11,4,7,3,4,0,1,0,18,39
27,4,170980,11,9,4,11,3,4,0,1,0,29,39
18,4,194795,1,7,4,12,3,4,0,2,1,6,39
18,4,182590,0,5,4,12,3,4,0,5,1,10,39
38,4,133772,6,5,5,6,1,4,0,1,0,40,39
21,4,132032,8,12,4,9,3,4,0,2,0,14,39
19,4,74737,11,9,4,8,3,4,0,2,0,24,39
23,4,91831,11,9,4,1,1,4,0,1,0,35,39
49,4,161152,11,9,4,1,1,4,0,1,0,40,39
29,4,187175,11,9,4,12,1,4,0,1,0,18,39
24,4,368679,9,13,4,1,1,4,0,1,0,40,39
23,4,212265,11,9,4,1,1,4,0,1,0,43,39
18,4,62265,0,6,4,8,3,4,0,6,0,14,39
19,4,74098,11,9,4,8,3,4,0,3,0,35,39
45,4,228214,11,9,5,12,1,4,0,1,0,36,39
19,4,103761,1,7,4,9,3,4,0,2,0,22,39
33,4,343400,11,9,4,1,1,4,0,1,0,41,39
23,4,279386,11,9,4,1,1,4,0,1,0,39,39
23,4,452482,11,9,4,1,3,4,0,1,0,41,39
28,4,148702,11,9,4,12,3,4,0,1,0,26,39
25,4,168126,11,9,4,8,1,4,0,1,0,37,39
30,4,169830,11,9,4,8,1,4,0,1,0,38,39
26,4,201964,11,9,4,8,1,4,0,1,0,40,39
21,4,216287,11,9,4,7,3,4,0,2,0,30,39
36,4,167140,9,13,4,1,1,4,0,0,0,41,39
18,4,210672,1,7,4,12,3,4,0,2,1,14,39
32,4,226685,11,9,4,8,1,4,0,1,0,52,39
19,4,460191,11,9,4,1,3,4,0,1,0,21,39
25,4,179458,9,13,4,10,3,4,0,2,0,40,39
34,4,310668,9,13,4,1,1,4,0,1,0,42,39
28,4,111225,11,9,4,5,1,4,0,1,0,37,39
19,4,417776,11,9,4,1,3,4,0,1,0,22,39
24,4,43210,11,9,4,9,1,4,0,1,0,43,39
27,4,188709,11,9,4,8,3,4,0,1,0,36,39
26,4,172618,11,9,4,8,1,4,0,1,0,39,39
55,4,143588,11,9,5,4,1,4,0,1,0,40,39
38,4,171689,11,9,4,8,1,4,0,1,0,39,39
26,4,155030,9,13,4,13,3,4,0,1,0,44,39
28,4,280683,9,13,4,12,3,4,0,2,0,40,39
65,5,143070,8,13,4,4,1,4,0,1,0,45,39
48,4,94075,11,9,4,12,1,4,0,1,0,41,39
28,4,350955,11,9,4,3,1,4,0,1,0,42,39
21,4,447903,11,9,4,1,1,4,0,1,0,31,39
24,4,175351,11,9,4,12,3,4,0,1,0,37,39
21,4,183526,11,9,4,12,1,4,0,2,0,36,39
39,5,181483,11,9,4,1,2,4,0,1,0,55,39
21,4,339486,11,9,4,8,3,4,0,2,0,33,39
23,4,204834,11,9,4,1,1,4,0,1,0,41,39
33,4,278259,8,13,4,4,3,4,0,2,0,40,39
25,4,172513,9,13,4,10,1,4,0,1,0,22,39
32,4,495805,7,11,4,4,1,4,0,1,0,46,39
38,4,160515,11,9,4,8,2,4,0,1,0,38,39
20,4,117802,11,9,4,8,1,4,0,2,0,30,39
19,4,180343,11,9,4,8,3,4,0,3,0,40,39
34,4,169582,9,13,4,1,1,4,0,0,0,40,39
23,4,451373,11,9,4,12,1,4,0,1,0,41,39
22,4,106349,11,9,4,8,3,4,0,2,0,28,39
19,4,76034,11,9,4,6,3,4,0,2,0,34,39
23,4,147875,9,13,4,12,1,4,0,1,0,40,39
18,4,145490,0,6,4,8,3,4,0,5,0,14,39
21,4,211330,11,9,4,1,1,4,0,0,0,32,39
22,4,177011,11,9,4,1,3,4,0,1,0,42,39
27,4,451429,11,9,4,1,1,4,0,1,0,40,39
35,4,260987,11,9,4,12,1,4,0,1,0,39,39
19,4,149973,11,9,4,8,3,4,0,3,0,41,39
24,4,145336,11,9,4,12,3,4,0,1,0,36,39
29,4,212623,11,9,4,5,1,4,0,1,0,38,39
25,4,169266,11,9,4,1,1,4,0,0,0,40,39
18,4,246298,1,7,4,12,3,4,0,2,0,39,39
18,4,233239,0,6,4,12,2,4,0,4,1,10,39
24,4,202612,11,9,4,1,1,4,0,0,0,35,39
27,4,213712,11,9,5,7,1,4,0,1,0,39,39
20,4,286386,11,9,4,1,1,4,0,1,0,41,39
47,4,125258,11,9,4,5,1,4,0,1,0,42,39
20,4,153068,11,9,4,1,3,4,0,1,0,43,39
24,4,202624,9,13,4,10,1,4,0,1,0,41,39
18,4,248296,1,7,4,7,3,4,0,3,0,25,39
19,4,107732,11,9,4,8,3,4,0,3,0,35,39
34,4,282129,11,9,4,8,3,4,0,1,0,29,39
22,4,174181,11,9,4,1,3,4,0,1,0,41,39
20,4,40082,11,9,4,2,3,4,0,1,0,41,39
20,4,219790,11,9,4,12,3,4,0,2,0,40,39
19,4,238865,11,9,4,12,3,4,0,2,0,39,39
25,4,338802,11,9,4,8,1,4,0,1,0,29,39
25,4,182536,11,9,4,1,3,4,0,1,0,40,39
30,4,52765,9,13,4,8,1,4,0,1,0,39,39
20,4,158260,1,7,4,9,1,4,0,1,0,26,39
35,4,155503,9,13,4,12,1,4,0,1,0,40,39
27,4,160120,11,9,4,8,3,4,0,1,0,39,39
38,4,124171,11,9,4,8,1,4,0,1,0,39,39
35,4,191928,11,9,4,8,1,4,0,1,0,38,39
21,4,342477,11,9,4,1,3,4,0,1,0,41,39
28,4,181795,11,9,4,9,1,4,0,1,0,55,39
20,4,197599,11,9,4,1,1,4,0,1,0,40,39
27,4,182328,11,9,4,1,3,4,0,1,0,40,39
20,4,204420,10,8,4,8,3,4,0,2,0,38,39
20,4,290665,11,9,4,8,3,4,0,2,0,19,39
33,6,186986,8,13,4,2,3,4,0,1,0,40,39
20,4,201450,11,9,4,12,1,4,0,2,0,28,39
30,4,222584,11,9,4,8,1,4,0,1,0,38,39
22,4,170535,7,11,4,1,3,4,0,1,0,42,39
27,4,367991,9,13,4,9,1,4,0,1,0,39,39
20,4,232643,11,9,4,7,1,4,0,2,0,39,39
28,4,367234,11,9,4,1,1,4,0,1,0,48,39
22,4,225049,9,13,4,12,1,4,0,1,0,30,39
21,4,183370,11,9,4,12,1,4,0,2,0,36,39
44,4,153338,11,9,4,12,1,4,0,1,0,40,39
26,4,204328,9,13,4,8,1,4,0,1,0,23,39
24,4,361775,11,9,4,8,3,4,0,1,0,30,39
19,4,157177,3,9,4,4,3,4,0,1,0,19,39
26,4,196940,11,9,4,1,1,4,0,0,0,41,39
20,4,289580,11,9,4,8,3,4,0,2,0,25,39
37,4,189883,11,9,4,7,1,4,0,1,0,39,39
36,4,175101,11,9,4,8,3,4,0,1,0,38,39
20,4,128609,11,9,4,1,3,4,0,1,0,43,39
25,4,127879,1,7,4,7,1,4,0,1,0,42,39
18,4,234674,1,6,4,12,3,4,0,2,1,20,39
19,4,152470,10,9,4,12,3,4,0,2,0,28,39
24,4,65821,7,12,4,5,1,4,0,1,0,22,39
28,4,135706,11,9,4,12,1,4,0,1,0,38,39
20,4,161727,11,9,4,8,3,4,0,2,0,42,39
29,4,289854,7,12,4,12,1,4,0,1,0,43,39
20,4,317308,11,9,4,1,1,4,0,1,0,40,39
20,4,214118,11,9,4,9,1,4,0,2,0,44,39
23,4,363223,11,9,4,5,3,4,0,2,0,40,39
50,4,110865,11,9,4,1,1,4,0,1,0,45,39
34,4,144811,9,13,4,10,1,4,0,1,0,43,39
18,4,187161,0,6,4,8,3,4,0,4,0,14,39
20,4,268100,11,9,4,8,3,4,0,2,0,28,39
19,4,135303,11,9,4,8,3,4,0,2,0,23,39
31,4,169171,9,13,4,10,1,4,0,1,0,41,39
21,4,487173,11,9,4,1,3,4,0,1,0,39,39
23,4,240929,9,13,4,5,3,4,0,2,0,40,39
36,4,183190,9,13,4,10,1,4,0,1,0,43,39
20,4,148992,11,9,4,9,1,4,0,2,0,31,39
35,4,161879,11,9,4,8,1,4,0,1,0,38,39
18,4,150147,1,7,4,8,3,4,0,2,0,14,39
39,4,475020,8,11,4,4,1,4,0,1,0,41,39
29,4,333595,11,9,4,12,1,4,0,1,0,41,39
22,4,141230,11,9,4,8,1,4,0,1,0,29,39
23,4,202338,6,5,4,8,1,4,0,2,0,42,37
19,4,135671,11,9,4,8,3,4,0,3,0,28,39
20,4,342125,11,9,4,1,3,4,0,1,0,41,39
30,4,309239,9,13,4,12,3,4,0,2,0,39,39
31,4,288888,11,9,4,5,1,4,0,1,0,42,39
28,4,310980,7,11,4,1,3,4,0,1,0,40,39
28,4,226519,9,13,4,2,1,4,0,1,0,41,39
22,4,183424,11,9,4,5,3,4,0,1,0,28,39
33,4,311212,11,9,4,12,1,4,0,1,0,46,39
44,4,178493,11,9,5,8,1,4,0,1,0,44,39
18,4,212443,1,7,4,12,3,4,0,2,1,12,39
31,4,247503,9,13,4,3,1,4,0,1,0,41,39
22,4,251412,11,9,4,1,3,4,0,1,0,40,39
25,4,200262,7,12,4,9,3,4,0,2,0,39,39
24,4,174364,11,9,4,12,1,4,0,1,0,28,39
27,4,257536,8,12,4,10,3,4,0,2,0,41,39
22,4,270511,11,9,4,4,3,4,0,1,0,41,39
29,4,192750,11,9,4,8,1,4,0,1,0,40,39
29,4,385742,11,9,4,1,1,4,0,1,0,41,39
24,4,211924,11,9,4,12,1,4,0,1,0,36,39
24,4,146933,11,9,4,7,3,4,0,1,0,25,39
20,4,195312,11,9,4,12,1,4,0,2,0,28,39
22,4,50326,11,9,4,8,1,4,0,1,0,32,39
19,4,165387,1,7,4,8,3,4,0,2,0,23,39
27,4,162390,11,9,4,8,3,4,0,1,0,37,39
19,4,328821,11,9,4,12,3,4,0,2,0,26,39
28,4,134046,11,9,4,12,2,4,0,1,0,38,39
25,4,312711,11,9,4,8,1,4,0,1,0,30,39
30,4,39442,9,13,4,10,1,4,0,1,0,40,39
24,4,119794,11,9,4,1,1,4,0,0,0,35,39
28,4,57308,11,9,4,1,1,4,0,1,0,38,39
32,4,327894,9,13,4,1,1,4,0,1,0,40,39
23,4,170221,11,9,4,1,1,4,0,1,0,40,39
30,4,182944,11,9,4,6,1,4,0,1,0,39,39
54,4,211300,11,9,4,1,2,4,0,1,0,36,39
26,4,169578,11,9,4,8,1,4,0,1,0,43,39
58,4,137918,11,9,5,5,1,4,0,1,0,44,39
18,4,128646,1,7,4,12,3,4,0,3,0,21,39
24,4,103798,11,9,4,9,1,4,0,1,0,37,39
